cp_hex	char	count	block	category	name
U+4FB6	侶	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FB6
U+4FCA	俊	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FCA
U+4FFE	俾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FFE
U+5012	倒	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5012
U+5019	候	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5019
U+502A	倪	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-502A
U+503C	值	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-503C
U+505C	停	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-505C
U+50C9	僉	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50C9
U+50F9	價	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50F9
U+5155	兕	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5155
U+5160	兠	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5160
U+51A1	冡	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51A1
U+51A2	冢	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51A2
U+51B3	决	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51B3
U+5200	刀	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5200
U+5256	剖	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5256
U+52A3	劣	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52A3
U+52B9	効	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52B9
U+52F5	勵	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52F5
U+531D	匝	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-531D
U+5340	區	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5340
U+5367	卧	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5367
U+53C5	叅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53C5
U+53E5	句	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53E5
U+53F0	台	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53F0
U+53F8	司	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53F8
U+540F	吏	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-540F
U+5410	吐	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5410
U+5415	吕	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5415
U+5433	吳	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5433
U+5439	吹	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5439
U+54A8	咨	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54A8
U+5556	啖	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5556
U+5606	嘆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5606
U+563F	嘿	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-563F
U+5672	噲	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5672
U+56BC	嚼	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56BC
U+56D3	囓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56D3
U+56D8	囘	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56D8
U+5703	圃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5703
U+57C3	埃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-57C3
U+5824	堤	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5824
U+582A	堪	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-582A
U+5880	墀	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5880
U+5893	墓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5893
U+5897	増	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5897
U+58B3	墳	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58B3
U+58C5	壅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58C5
U+58D8	壘	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58D8
U+5900	夀	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5900
U+5918	夘	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5918
U+592E	央	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-592E
U+5944	奄	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5944
U+5947	奇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5947
U+5948	奈	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5948
U+594E	奎	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-594E
U+5965	奥	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5965
U+5974	奴	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5974
U+5983	妃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5983
U+5992	妒	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5992
U+59B2	妲	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59B2
U+59CA	姊	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59CA
U+59D1	姑	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59D1
U+59D9	姙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59D9
U+59DC	姜	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59DC
U+59E6	姦	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59E6
U+59FB	姻	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59FB
U+5A29	娩	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A29
U+5A49	婉	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A49
U+5B69	孩	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B69
U+5B6B	孫	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B6B
U+5B95	宕	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B95
U+5BD7	寗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BD7
U+5BE9	審	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BE9
U+5BEB	寫	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BEB
U+5BF0	寰	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BF0
U+5C03	尃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C03
U+5C05	尅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C05
U+5C4A	届	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C4A
U+5C4F	屏	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C4F
U+5C64	層	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C64
U+5CD9	峙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5CD9
U+5CED	峭	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5CED
U+5CF0	峰	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5CF0
U+5D16	崖	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5D16
U+5DAE	嶮	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DAE
U+5DBA	嶺	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DBA
U+5DE8	巨	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DE8
U+5DFE	巾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DFE
U+5E19	帙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E19
U+5E2D	席	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E2D
U+5E63	幣	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E63
U+5F04	弄	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F04
U+5F48	彈	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F48
U+5F5E	彞	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F5E
U+5F6B	彫	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F6B
U+5FAA	循	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FAA
U+5FB4	徴	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FB4
U+5FF5	念	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FF5
U+6012	怒	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6012
U+6035	怵	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6035
U+6055	恕	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6055
U+6067	恧	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6067
U+6071	恱	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6071
U+609B	悛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-609B
U+60B2	悲	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60B2
U+60BC	悼	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60BC
U+610D	愍	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-610D
U+6147	慇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6147
U+617E	慾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-617E
U+6191	憑	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6191
U+61C3	懃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61C3
U+6221	戡	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6221
U+6229	戩	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6229
U+622A	截	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-622A
U+6234	戴	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6234
U+6246	扆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6246
U+62B1	抱	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62B1
U+62C6	拆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62C6
U+62D2	拒	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62D2
U+62ED	拭	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62ED
U+62FE	拾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62FE
U+6355	捕	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6355
U+63A7	控	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63A7
U+63D0	提	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63D0
U+63D6	揖	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63D6
U+63E3	揣	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63E3
U+63ED	揭	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63ED
U+641C	搜	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-641C
U+648D	撍	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-648D
U+6493	撓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6493
U+64AE	撮	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64AE
U+64C5	擅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64C5
U+64C7	擇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64C7
U+64FE	擾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64FE
U+6583	斃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6583
U+6599	料	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6599
U+659B	斛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-659B
U+659F	斟	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-659F
U+65B5	斵	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65B5
U+65C9	旉	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65C9
U+65D2	旒	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65D2
U+65F1	旱	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65F1
U+6600	昀	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6600
U+6607	昇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6607
U+660A	昊	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-660A
U+6641	晁	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6641
U+665A	晚	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-665A
U+6668	晨	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6668
U+66AE	暮	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66AE
U+66FE	曾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66FE
U+670F	朏	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-670F
U+6713	朓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6713
U+672D	札	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-672D
U+673D	朽	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-673D
U+6753	杓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6753
U+675C	杜	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-675C
U+677E	松	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-677E
U+67B2	枲	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67B2
U+67B5	枵	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67B5
U+67F3	柳	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67F3
U+6817	栗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6817
U+6822	栢	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6822
U+6843	桃	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6843
U+6890	梐	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6890
U+6893	梓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6893
U+6897	梗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6897
U+689D	條	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-689D
U+68B0	械	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-68B0
U+68D7	棗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-68D7
U+68EE	森	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-68EE
U+695A	楚	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-695A
U+6982	概	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6982
U+69D0	槐	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-69D0
U+69D4	槔	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-69D4
U+69F9	槹	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-69F9
U+6A4B	橋	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A4B
U+6B58	歘	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B58
U+6B84	殄	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B84
U+6B89	殉	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B89
U+6B9B	殛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B9B
U+6BC5	毅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BC5
U+6BCB	毋	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BCB
U+6BD3	毓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BD3
U+6BEB	毫	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BEB
U+6C59	汙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C59
U+6C5A	汚	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C5A
U+6C60	池	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C60
U+6C74	汴	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C74
U+6C7E	汾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C7E
U+6CAE	沮	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CAE
U+6CD7	泗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CD7
U+6CDB	泛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CDB
U+6D19	洙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D19
U+6D66	浦	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D66
U+6D79	浹	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D79
U+6DC6	淆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DC6
U+6DDA	淚	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DDA
U+6DF3	淳	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DF3
U+6DF7	混	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DF7
U+6DFB	添	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DFB
U+6E09	渉	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E09
U+6E1B	減	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E1B
U+6E21	渡	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E21
U+6E3E	渾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E3E
U+6E4F	湏	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E4F
U+6EBA	溺	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6EBA
U+6F20	漠	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F20
U+6F41	潁	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F41
U+6F66	潦	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F66
U+6F84	澄	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F84
U+6F86	澆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F86
U+6FEF	濯	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6FEF
U+70AE	炮	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-70AE
U+70DD	烝	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-70DD
U+7151	煑	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7151
U+7159	煙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7159
U+718A	熊	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-718A
U+71B1	熱	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71B1
U+71BE	熾	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71BE
U+71C4	燄	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71C4
U+71E7	燧	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71E7
U+720D	爍	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-720D
U+7230	爰	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7230
U+7262	牢	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7262
U+72C2	狂	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72C2
U+72F9	狹	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72F9
U+731B	猛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-731B
U+7325	猥	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7325
U+73EA	珪	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-73EA
U+7457	瑗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7457
U+7487	璇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7487
U+748B	璋	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-748B
U+749E	璞	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-749E
U+74A3	璣	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74A3
U+74B0	環	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74B0
U+74DE	瓞	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74DE
U+7513	甓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7513
U+7523	産	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7523
U+752F	甯	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-752F
U+754B	畋	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-754B
U+7554	畔	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7554
U+756F	畯	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-756F
U+75B2	疲	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-75B2
U+75E1	痡	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-75E1
U+7601	瘁	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7601
U+7693	皓	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7693
U+76E3	監	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76E3
U+771E	眞	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-771E
U+771F	真	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-771F
U+7729	眩	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7729
U+77BB	瞻	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77BB
U+77BF	瞿	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77BF
U+77DB	矛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77DB
U+77ED	短	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77ED
U+77F0	矰	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77F0
U+78CB	磋	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-78CB
U+7919	礙	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7919
U+7948	祈	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7948
U+7957	祗	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7957
U+795B	祛	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-795B
U+7960	祠	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7960
U+7986	禆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7986
U+79AA	禪	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79AA
U+79B0	禰	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79B0
U+79C9	秉	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79C9
U+79D8	秘	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79D8
U+79EC	秬	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79EC
U+7A0D	稍	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A0D
U+7A86	窆	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A86
U+7AC5	竅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AC5
U+7AC7	竇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AC7
U+7B08	笈	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B08
U+7BB1	箱	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7BB1
U+7BF8	篸	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7BF8
U+7C07	簇	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C07
U+7C12	簒	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C12
U+7C4C	籌	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C4C
U+7C65	籥	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C65
U+7C9F	粟	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C9F
U+7CC5	糅	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7CC5
