kr_id,kr_subsection,old_id,authorityID,json_key,title,category,alt
KR6c0035,KR6c,T25n1514,CA0002343,T1514,能斷金剛般若波羅蜜多經論頌,般若部類,
KR6c0036,KR6c,T25n1515,CA0001602,T1515,金剛般若波羅蜜經破取著不壞假名論,般若部類,
KR6c0037,KR6c,T33n1698,CA0001603,T1698,金剛般若經疏,般若部類,
KR6c0038,KR6c,T33n1699,CA0001718,T1699,金剛般若疏,般若部類,
KR6c0039,KR6c,T33n1700,CA0001722,T1700,金剛般若經贊述,般若部類,
KR6c0040,KR6c,P187n1624,CA0008313,P1624,金剛經疏論纂要（選錄「釋金剛經纂要疏科」）,般若部類,
KR6c0041,KR6c,T33n1701,CA0001702,T1701,金剛般若經疏論纂要,般若部類,
KR6c0042,KR6c,T33n1702,CA0001724,T1702,金剛經纂要刊定記,般若部類,
KR6c0043,KR6c,T33n1703,CA0001606,T1703,金剛般若波羅蜜經註解,般若部類,
KR6c0044,KR6c,T33n1704,CA0001699,T1704,金剛般若波羅蜜經略疏,般若部類,
KR6c0045,KR6c,X24n0454,CA0001728,X0454,金剛經註,般若部類,
KR6c0046,KR6c,X24n0456,CA0001736,X0456,金剛經註疏,般若部類,
KR6c0047,KR6c,X24n0459,CA0001692,X0459,金剛經解義,般若部類,
KR6c0048,KR6c,X24n0460,CA0005008,X0460,金剛經口訣,般若部類,
KR6c0049,KR6c,X24n0461,CA0001729,X0461,金剛經註,般若部類,
KR6c0050,KR6c,X24n0462,CA0001686,X0462,金剛經會解,般若部類,
KR6c0051,KR6c,X24n0463,CA0001676,X0463,金剛經采微科,般若部類,
KR6c0052,KR6c,X24n0464,CA0001675,X0464,金剛經采微,般若部類,
KR6c0053,KR6c,X24n0465,CA0001677,X0465,金剛經采微餘釋,般若部類,
KR6c0054,KR6c,X24n0466,CA0001711,X0466,金剛疏科釋,般若部類,
KR6c0055,KR6c,X24n0467,CA0001697,X0467,銷釋金剛經科儀會要註解,般若部類,
KR6c0056,KR6c,X24n0468,CA0001732,X0468,金剛經註解,般若部類,
KR6c0057,KR6c,X24n0469,CA0001673,X0469,金剛經補註,般若部類,
KR6c0058,KR6c,X24n0470,CA0001734,X0470,金剛經註解鐵鋑錎,般若部類,
KR6c0059,KR6c,X25n0471,CA0001723,X0471,金剛經宗通,般若部類,
KR6c0060,KR6c,X25n0472,CA0001691,X0472,金剛經偈釋,般若部類,
KR6c0061,KR6c,X25n0473,CA0001708,X0473,金剛經釋,般若部類,
KR6c0062,KR6c,X25n0474,CA0001695,X0474,金剛經決疑,般若部類,
KR6c0063,KR6c,X25n0475,CA0001672,X0475,金剛經鎞,般若部類,
KR6c0064,KR6c,X25n0476,CA0001713,X0476,金剛經統論,般若部類,
KR6c0065,KR6c,X25n0477,CA0001726,X0477,金剛經正眼,般若部類,
KR6c0066,KR6c,X25n0478,CA0001671,X0478,金剛經筆記,般若部類,
KR6c0067,KR6c,X25n0479,CA0001703,X0479,金剛經破空論,般若部類,
KR6c0068,KR6c,X25n0480,CA0001685,X0480,金剛經觀心釋,般若部類,
KR6c0069,KR6c,X25n0481,CA0001701,X0481,金剛經略談,般若部類,
KR6c0070,KR6c,X25n0482,CA0001700,X0482,金剛經略疏,般若部類,
KR6c0071,KR6c,X25n0483,CA0001720,X0483,金剛經音釋直解,般若部類,
KR6c0072,KR6c,X25n0484,CA0001679,X0484,金剛經大意,般若部類,
KR6c0073,KR6c,X25n0485,CA0001705,X0485,金剛經如是解,般若部類,
KR6c0074,KR6c,X25n0486,CA0001687,X0486,金剛經會解了義,般若部類,
KR6c0075,KR6c,X25n0487,CA0001715,X0487,金剛新眼疏經偈合釋,般若部類,
KR6c0076,KR6c,X25n0488,CA0001721,X0488,金剛經郢說,般若部類,
KR6c0077,KR6c,X25n0489,CA0001737,X0489,金剛經註正訛,般若部類,
KR6c0078,KR6c,X25n0490,CA0001704,X0490,金剛經淺解,般若部類,
KR6c0079,KR6c,X25n0491,CA0001712,X0491,金剛經疏記科會,般若部類,
KR6c0080,KR6c,X25n0492,CA0005299,X0492,金剛經疏記會編,般若部類,
KR6c0081,KR6c,X25n0493,CA0001674,X0493,金剛經部旨,般若部類,
KR6c0082,KR6c,X25n0494,CA0001735,X0494,金剛經註釋,般若部類,
KR6c0083,KR6c,X25n0495,CA0001717,X0495,金剛經演古,般若部類,
KR6c0084,KR6c,X25n0496,CA0001727,X0496,金剛經直說,般若部類,
KR6c0085,KR6c,X25n0497,CA0001709,X0497,金剛經石注,般若部類,
KR6c0086,KR6c,X25n0498,CA0001725,X0498,金剛經正解,般若部類,
KR6c0087,KR6c,X25n0499,CA0001682,X0499,金剛經法眼懸判疏鈔,般若部類,
KR6c0088,KR6c,X25n0500,CA0001681,X0500,金剛經法眼註疏,般若部類,
KR6c0089,KR6c,X25n0501,CA0001706,X0501,金剛經如是經義,般若部類,
KR6c0090,KR6c,X25n0502,CA0001731,X0502,金剛經註講,般若部類,
KR6c0091,KR6c,X25n0503,CA0001733,X0503,金剛經注解,般若部類,
KR6c0092,KR6c,X25n0504,CA0001688,X0504,金剛經彙纂,般若部類,
KR6c0093,KR6c,X25n0505,CA0001714,X0505,金剛經心印疏,般若部類,
KR6c0094,KR6c,X25n0506,CA0001730,X0506,金剛經注,般若部類,
KR6c0095,KR6c,X25n0507,CA0001680,X0507,金剛經訂義,般若部類,
KR6c0096,KR6c,X25n0508,CA0001707,X0508,金剛經闡說,般若部類,
KR6c0097,KR6c,X25n0509,CA0001693,X0509,金剛經解義,般若部類,
KR6c0098,KR6c,X25n0510,CA0001719,X0510,金剛經易解,般若部類,
KR6c0099,KR6c,J31nB269,CA0005935,JB269,金剛般若經疏論纂要刊定記會編,般若部類,
KR6c0100,KR6c,F03n0100,CA0008069,F0100,金剛般若波羅蜜經（御注並序）,般若部類,
KR6c0102,KR6c,T40n1816,CA0001608,T1816,金剛般若論會釋,般若部類,
KR6c0103,KR6c,T40n1817,CA0002142,T1817,略明般若末後一頌讚述,般若部類,
KR6c0104,KR6c,T85n2732,CA0001116,T2732,梁朝傅大士頌金剛經,"般若部類,敦煌寫本部類",
KR6c0105,KR6c,T85n2733,CA0001604,T2733,御注金剛般若波羅蜜經宣演,"般若部類,敦煌寫本部類",
KR6c0106,KR6c,T85n2734,CA0004753,T2734,金剛暎卷上,"般若部類,敦煌寫本部類",
KR6c0107,KR6c,T85n2735,CA0004754,T2735,金剛般若經旨贊,"般若部類,敦煌寫本部類",
KR6c0108,KR6c,T85n2736,CA0004755,T2736,金剛般若經依天親菩薩論贊略釋秦本義記卷上,"般若部類,敦煌寫本部類",
KR6c0109,KR6c,T85n2737,CA0004756,T2737,金剛經疏,"般若部類,敦煌寫本部類",
KR6c0110,KR6c,T85n2738,CA0004757,T2738,金剛經疏,"般若部類,敦煌寫本部類",
KR6c0111,KR6c,T85n2739,CA0004758,T2739,金剛般若經挾註,"般若部類,敦煌寫本部類",
KR6c0112,KR6c,T85n2740,CA0004759,T2740,金剛般若義記,"般若部類,敦煌寫本部類",
KR6c0113,KR6c,T85n2741,CA0004760,T2741,金剛般若經疏,"般若部類,敦煌寫本部類",
KR6c0114,KR6c,T85n2742,CA0004761,T2742,金剛般若波羅蜜經傳外傳卷下,"般若部類,敦煌寫本部類",
KR6c0115,KR6c,T85n2743,CA0004762,T2743,持誦金剛經靈驗功德記,"般若部類,敦煌寫本部類",
KR6c0116,KR6c,X74n1494,CA0005012,X1494,金剛經科儀,般若部類,
KR6c0117,KR6c,T08n0240,CA0003026,T0240,實相般若波羅蜜經,般若部類,
KR6c0118,KR6c,T08n0241,CA0001649,T0241,金剛頂瑜伽理趣般若經,般若部類,
KR6c0119,KR6c,T08n0242,CA0000311,T0242,佛說遍照般若波羅蜜經,般若部類,
KR6c0120,KR6c,T08n0243,CA0000627,T0243,大樂金剛不空真實三麼耶經,般若部類,
KR6c0125,KR6c,T08n0244,CA0003987,T0244,佛說最上根本大樂金剛不空三昧大教王經,般若部類,
KR6c0126,KR6c,T33n1695,CA0000550,T1695,大般若波羅蜜多經般若理趣分述讚,般若部類,
KR6c0127,KR6c,T08n0250,CA0002270,T0250,摩訶般若波羅蜜大明呪經,般若部類,
KR6c0128,KR6c,T08n0251,CA0000167,T0251,般若波羅蜜多心經,般若部類,
KR6c0129,KR6c,T08n0252,CA0002482,T0252,普遍智藏般若波羅蜜多心經,般若部類,
KR6c0130,KR6c,T08n0253,CA0000168,T0253,般若波羅蜜多心經,般若部類,
KR6c0131,KR6c,T08n0254,CA0000170,T0254,般若波羅蜜多心經,般若部類,
KR6c0132,KR6c,T08n0255,CA0000169,T0255,般若波羅蜜多心經,般若部類,
KR6c0133,KR6c,T08n0256,CA0000171,T0256,唐梵翻對字音般若波羅蜜多心經,般若部類,
KR6c0134,KR6c,F27n1056,CA0008076,F1056,梵本般若波羅蜜多心經,般若部類,
KR6c0135,KR6c,F27n1060,CA0008077,F1060,梵本般若波羅蜜多心經,般若部類,
KR6c0136,KR6c,T08n0257,CA0002963,T0257,佛說聖佛母般若波羅蜜多經,般若部類,
KR6c0137,KR6c,T33n1710,CA0000215,T1710,般若波羅蜜多心經幽贊,般若部類,
KR6c0138,KR6c,T33n1711,CA0000218,T1711,般若波羅蜜多心經贊,般若部類,
KR6c0139,KR6c,T33n1712,CA0000174,T1712,般若波羅蜜多心經略疏,般若部類,
KR6c0140,KR6c,T33n1713,CA0000192,T1713,般若心經略疏連珠記,般若部類,
KR6c0141,KR6c,T33n1714,CA0000175,T1714,般若波羅蜜多心經註解,般若部類,
KR6c0142,KR6c,X26n0521,CA0000203,X0521,般若心經疏,般若部類,
KR6c0143,KR6c,X26n0522,CA0000204,X0522,般若心經疏,般若部類,
KR6c0144,KR6c,X26n0524,CA0000217,X0524,般若心經幽贊添改科,般若部類,
KR6c0145,KR6c,X26n0525,CA0000216,X0525,般若心經幽贊崆峒記,般若部類,
KR6c0146,KR6c,X26n0526,CA0000223,X0526,般若心經註,般若部類,
KR6c0147,KR6c,X26n0528,CA0000191,X0528,般若心經略疏,般若部類,
KR6c0148,KR6c,X26n0529,CA0000205,X0529,般若心經疏,般若部類,
KR6c0149,KR6c,X26n0530,CA0000206,X0530,般若心經疏詒謀鈔,般若部類,
KR6c0150,KR6c,X26n0531,CA0000193,X0531,般若心經略疏顯正記,般若部類,
KR6c0151,KR6c,X26n0532,CA0000194,X0532,般若心經略疏小鈔,般若部類,
KR6c0152,KR6c,X26n0533,CA0000197,X0533,般若心經三注,般若部類,
KR6c0153,KR6c,X26n0534,CA0000224,X0534,般若心經注,般若部類,
KR6c0154,KR6c,X26n0535,CA0000186,X0535,般若心經解義節要,般若部類,
KR6c0155,KR6c,X26n0536,CA0000225,X0536,般若心經注解,般若部類,
KR6c0156,KR6c,X26n0537,CA0000221,X0537,般若心經直談,般若部類,
KR6c0157,KR6c,X26n0538,CA0000212,X0538,般若心經要論,般若部類,
KR6c0158,KR6c,X26n0539,CA0000207,X0539,般若心經說,般若部類,
KR6c0159,KR6c,X26n0540,CA0000201,X0540,般若心經釋義,般若部類,
KR6c0160,KR6c,X26n0541,CA0000200,X0541,般若心經釋疑,般若部類,
KR6c0161,KR6c,X26n0542,CA0000220,X0542,般若心經直說,般若部類,
KR6c0162,KR6c,X26n0543,CA0000209,X0543,般若心經提綱,般若部類,
KR6c0163,KR6c,X26n0544,CA0000198,X0544,般若心經釋略,般若部類,
KR6c0164,KR6c,X26n0545,CA0000180,X0545,般若心經概論,般若部類,
KR6c0165,KR6c,X26n0546,CA0000208,X0546,般若心經說,般若部類,
KR6c0166,KR6c,X26n0547,CA0000226,X0547,般若心經註解,般若部類,
KR6c0167,KR6c,X26n0548,CA0000234,X0548,般若心經斲輪解,般若部類,
KR6c0168,KR6c,X26n0549,CA0000219,X0549,般若心經正眼,般若部類,
KR6c0169,KR6c,X26n0550,CA0000188,X0550,般若心經開度,般若部類,
KR6c0170,KR6c,X26n0551,CA0000179,X0551,般若心經發隱,般若部類,
KR6c0171,KR6c,X26n0552,CA0000183,X0552,般若心經際決,般若部類,
KR6c0172,KR6c,X26n0553,CA0000210,X0553,般若心經添足,般若部類,
KR6c0173,KR6c,X26n0554,CA0000181,X0554,般若心經貫義,般若部類,
KR6c0174,KR6c,X26n0555,CA0000199,X0555,般若心經釋要,般若部類,
KR6c0175,KR6c,X26n0556,CA0000211,X0556,般若心經小談,般若部類,
KR6c0176,KR6c,X26n0557,CA0000213,X0557,般若心經一貫疏,般若部類,
KR6c0177,KR6c,X26n0558,CA0000222,X0558,般若心經指掌,般若部類,
KR6c0178,KR6c,X26n0559,CA0000202,X0559,般若心經事觀解,般若部類,
KR6c0179,KR6c,X26n0560,CA0000189,X0560,般若心經理性解,般若部類,
KR6c0180,KR6c,X26n0561,CA0000178,X0561,般若心經大意,般若部類,
KR6c0181,KR6c,X26n0562,CA0000184,X0562,般若心經解,般若部類,
KR6c0182,KR6c,X26n0563,CA0000195,X0563,般若心經請益說,般若部類,
KR6c0183,KR6c,X26n0564,CA0000233,X0564,般若心經註疏,般若部類,
KR6c0184,KR6c,X26n0565,CA0000190,X0565,般若心經論,般若部類,
KR6c0185,KR6c,X26n0566,CA0000182,X0566,般若心經彙纂,般若部類,
KR6c0186,KR6c,X26n0567,CA0000196,X0567,般若心經如是經義,般若部類,
KR6c0187,KR6c,X26n0568,CA0000232,X0568,般若心經註講,般若部類,
KR6c0188,KR6c,X26n0569,CA0000187,X0569,般若心經句解易知,般若部類,
KR6c0189,KR6c,X26n0570,CA0000185,X0570,般若心經解義,般若部類,
KR6c0190,KR6c,X26n0571,CA0000230,X0571,般若心經註解,般若部類,
KR6c0191,KR6c,X26n0572,CA0000214,X0572,般若心經易解,般若部類,
KR6c0192,KR6c,X26n0573,CA0000229,X0573,般若心經註解,般若部類,
KR6c0193,KR6c,X26n0574,CA0000227,X0574,般若心經註解,般若部類,
KR6c0194,KR6c,X26n0575,CA0000228,X0575,般若心經註解,般若部類,
KR6c0195,KR6c,X26n0576,CA0000231,X0576,般若心經註解,般若部類,
KR6c0197,KR6c,T85n2746,CA0004765,T2746,般若波羅蜜多心經還源述,"般若部類,敦煌寫本部類",
KR6c0198,KR6c,T85n2747,CA0004766,T2747,挾註波羅蜜多心經,"般若部類,敦煌寫本部類",
KR6c0202,KR6c,T08n0245,CA0002630,T0245,佛說仁王般若波羅蜜經,般若部類,
KR6c0203,KR6c,T08n0246,CA0002628,T0246,仁王護國般若波羅蜜多經,般若部類,
KR6c0204,KR6c,T33n1705,CA0002632,T1705,仁王護國般若經疏,般若部類,
KR6c0205,KR6c,T33n1706,CA0002631,T1706,仁王護國般若波羅蜜經疏神寶記,般若部類,
KR6c0206,KR6c,T33n1707,CA0002637,T1707,仁王般若經疏,般若部類,
KR6c0207,KR6c,T33n1708,CA0002638,T1708,仁王經疏,般若部類,
KR6c0208,KR6c,T33n1709,CA0002639,T1709,仁王護國般若波羅蜜多經疏,般若部類,
KR6c0209,KR6c,X26n0513,CA0002633,X0513,仁王經合疏,般若部類,
KR6c0210,KR6c,X26n0514,CA0005302,X0514,仁王經疏會本,般若部類,
KR6c0211,KR6c,X26n0515,CA0002635,X0515,仁王經科疏科文,般若部類,
KR6c0212,KR6c,X26n0516,CA0002636,X0516,仁王經科疏懸談,般若部類,
KR6c0213,KR6c,X26n0517,CA0002634,X0517,仁王經科疏,般若部類,
KR6c0214,KR6c,X26n0519,CA0002641,X0519,仁王經疏法衡鈔,般若部類,
KR6c0215,KR6c,X26n0520,CA0002640,X0520,仁王經疏,般若部類,
KR6c0216,KR6c,T85n2744,CA0004763,T2744,仁王般若實相論卷第二,"般若部類,敦煌寫本部類",
KR6c0217,KR6c,T85n2745,CA0004764,T2745,仁王經疏,"般若部類,敦煌寫本部類",
KR6c0219,KR6c,T08n0230,CA0002955,T0230,聖八千頌般若波羅蜜多一百八名真實圓義陀羅尼經,般若部類,
KR6c0220,KR6c,T08n0247,CA0002067,T0247,佛說了義般若波羅蜜多經,般若部類,
KR6c0221,KR6c,T08n0248,CA0003488,T0248,佛說五十頌聖般若波羅蜜經,般若部類,
KR6c0222,KR6c,T08n0249,CA0000767,T0249,佛說帝釋般若波羅蜜多心經,般若部類,
KR6c0223,KR6c,T08n0258,CA0002965,T0258,佛說聖佛母小字般若波羅蜜多經,般若部類,
KR6c0224,KR6c,T08n0259,CA0001231,T0259,佛說觀想佛母般若波羅蜜多菩薩經,般若部類,
KR6c0225,KR6c,T08n0260,CA0001908,T0260,佛說開覺自性般若波羅蜜多經,般若部類,
KR6c0226,KR6c,T08n0261,CA0002032,T0261,大乘理趣六波羅蜜多經,般若部類,
KR6c0227,KR6c,X24n0448,CA0000549,X0448,大般若經關法,般若部類,
KR6c0228,KR6c,X24n0449,CA0000548,X0449,大般若經綱要,般若部類,
KR6c0229,KR6c,F03n0181,CA0008070,F0181,大般若關,般若部類,
KR6d0001,KR6d,T09n0262,CA0002222,T0262,妙法蓮華經,法華部類,
KR6d0002,KR6d,T09n0263,CA0004051,T0263,正法華經,法華部類,
KR6d0003,KR6d,T09n0264,CA0002223,T0264,添品妙法蓮華經,法華部類,
KR6d0004,KR6d,T09n0265,CA0002703,T0265,薩曇分陀利經,法華部類,
KR6d0005,KR6d,T33n1715,CA0000887,T1715,法華經義記,法華部類,
KR6d0006,KR6d,T33n1716,CA0002230,T1716,妙法蓮華經玄義,法華部類,
KR6d0007,KR6d,T33n1717,CA0000912,T1717,法華玄義釋籤,法華部類,
KR6d0008,KR6d,L115n1490,CA0008236,L1490,妙法蓮華經玄義釋籤,法華部類,
KR6d0009,KR6d,X28n0588,CA0000875,X0588,法華經玄籤備撿,法華部類,
KR6d0010,KR6d,X28n0589,CA0000878,X0589,法華經玄義節要,法華部類,
KR6d0011,KR6d,X28n0590,CA0000877,X0590,法華經玄義輯略,法華部類,
KR6d0012,KR6d,X28n0591,CA0000862,X0591,法華經釋籤緣起序指明,法華部類,
KR6d0013,KR6d,X28n0592,CA0000876,X0592,法華經玄籤證釋,法華部類,
KR6d0014,KR6d,T34n1718,CA0002227,T1718,妙法蓮華經文句,法華部類,
KR6d0015,KR6d,T34n1719,CA0000871,T1719,法華文句記,法華部類,
KR6d0016,KR6d,X28n0593,CA0000869,X0593,法華經文句輔正記,法華部類,
KR6d0017,KR6d,X29n0594,CA0000864,X0594,法華經疏義纘,法華部類,
KR6d0018,KR6d,X29n0595,CA0002246,X0595,妙經文句私志諸品要義,法華部類,
KR6d0019,KR6d,X29n0596,CA0002245,X0596,妙經文句私志記,法華部類,
KR6d0020,KR6d,X29n0597,CA0000872,X0597,法華經文句記箋難,法華部類,
KR6d0021,KR6d,X29n0598,CA0000870,X0598,法華經文句格言,法華部類,
KR6d0022,KR6d,X29n0599,CA0000868,X0599,法華經文句纂要,法華部類,
KR6d0023,KR6d,T34n1720,CA0000874,T1720,法華玄論,法華部類,
KR6d0024,KR6d,T34n1721,CA0000888,T1721,法華義疏,法華部類,
KR6d0025,KR6d,T34n1722,CA0000890,T1722,法華遊意,法華部類,
KR6d0026,KR6d,T34n1723,CA0000879,T1723,妙法蓮華經玄贊,法華部類,
KR6d0027,KR6d,T34n1724,CA0000884,T1724,法華玄贊義決,法華部類,
KR6d0028,KR6d,X34n0636,CA0000881,X0636,法華經玄贊攝釋,法華部類,
KR6d0029,KR6d,X34n0637,CA0000880,X0637,法華經玄贊決擇記,法華部類,
KR6d0030,KR6d,X34n0638,CA0000883,X0638,法華經玄贊要集,法華部類,
KR6d0031,KR6d,X34n0639,CA0000882,X0639,法華經玄贊釋,法華部類,
KR6d0032,KR6d,T34n1725,CA0000913,T1725,法華宗要,法華部類,
KR6d0046,KR6d,T34n1726,CA0001253,T1726,觀音玄義,法華部類,
KR6d0047,KR6d,T34n1727,CA0001247,T1727,觀音玄義記,法華部類,
KR6d0048,KR6d,T34n1728,CA0001254,T1728,觀音義疏,法華部類,
KR6d0049,KR6d,T34n1729,CA0001250,T1729,觀音義疏記,法華部類,
KR6d0050,KR6d,X35n0640,CA0001248,X0640,觀音經玄義記會本科,法華部類,
KR6d0051,KR6d,X35n0641,CA0001249,X0641,觀音經玄義記條箇,法華部類,
KR6d0052,KR6d,X35n0642,CA0005004,X0642,觀音經玄義記會本,法華部類,
KR6d0053,KR6d,X35n0643,CA0001251,X0643,觀音經義疏記會本科,法華部類,
KR6d0054,KR6d,X35n0644,CA0001252,X0644,觀音經義疏記條箇,法華部類,
KR6d0055,KR6d,X35n0645,CA0005005,X0645,觀音經義疏記會本,法華部類,
KR6d0056,KR6d,X35n0646,CA0001246,X0646,觀音經普門品重頌,法華部類,
KR6d0057,KR6d,X35n0647,CA0001245,X0647,觀音經普門品膚說,法華部類,
KR6d0058,KR6d,X27n0577,CA0000857,X0577,法華經疏,法華部類,
KR6d0059,KR6d,X27n0582,CA0000863,X0582,法華統略,法華部類,
KR6d0060,KR6d,X27n0583,CA0000843,X0583,法華經大意,法華部類,
KR6d0061,KR6d,X27n0584,CA0000860,X0584,法華三大部科文,法華部類,
KR6d0062,KR6d,X28n0585,CA0000861,X0585,法華經三大部讀教記,法華部類,
KR6d0063,KR6d,X28n0586,CA0000859,X0586,法華經三大部補注,法華部類,
KR6d0064,KR6d,X28n0587,CA0000836,X0587,大部妙玄格言,法華部類,
KR6d0065,KR6d,X30n0600,CA0000858,X0600,法華經入疏,法華部類,
KR6d0066,KR6d,X30n0601,CA0000886,X0601,法華經要解科,法華部類,
KR6d0067,KR6d,X30n0602,CA0005310,X0602,法華經要解,法華部類,
KR6d0068,KR6d,P184n1617,CA0008311,P1617,妙法蓮華經要解（選錄「要解」本文）,法華部類,
KR6d0069,KR6d,X30n0603,CA0000845,X0603,法華經合論,法華部類,
KR6d0070,KR6d,X30n0604,CA0000849,X0604,法華經句解,法華部類,
KR6d0071,KR6d,X30n0605,CA0000852,X0605,法華經科註,法華部類,
KR6d0072,KR6d,X31n0606,CA0000853,X0606,法華經科註,法華部類,
KR6d0073,KR6d,X31n0607,CA0000854,X0607,法華經科註,法華部類,
KR6d0074,KR6d,X31n0608,CA0000891,X0608,法華經知音,法華部類,
KR6d0075,KR6d,X31n0609,CA0000844,X0609,法華經大意,法華部類,
KR6d0076,KR6d,X31n0610,CA0000847,X0610,法華經擊節,法華部類,
KR6d0077,KR6d,X31n0611,CA0000866,X0611,法華經通義,法華部類,
KR6d0078,KR6d,X31n0612,CA0000848,X0612,法華經精解評林,法華部類,
KR6d0079,KR6d,X31n0613,CA0000889,X0613,法華經意語,法華部類,
KR6d0080,KR6d,X31n0614,CA0000842,X0614,法華經大窾,法華部類,
KR6d0081,KR6d,X32n0615,CA0000855,X0615,法華經綸貫,法華部類,
KR6d0082,KR6d,X32n0616,CA0000846,X0616,法華經會義,法華部類,
KR6d0083,KR6d,X32n0617,CA0000897,X0617,法華經卓解,法華部類,
KR6d0084,KR6d,X32n0618,CA0000840,X0618,法華經大成科,法華部類,
KR6d0085,KR6d,X32n0619,CA0000839,X0619,法華經大成,法華部類,
KR6d0086,KR6d,X32n0620,CA0000841,X0620,法華經大成音義,法華部類,
KR6d0087,KR6d,X32n0621,CA0005311,X0621,法華經授手〔卷首〕,法華部類,
KR6d0088,KR6d,X32n0622,CA0005312,X0622,法華經授手科,法華部類,
KR6d0089,KR6d,X32n0623,CA0000865,X0623,法華經授手,法華部類,
KR6d0090,KR6d,X33n0624,CA0000885,X0624,法華經演義科,法華部類,
KR6d0091,KR6d,X33n0625,CA0005313,X0625,法華經演義,法華部類,
KR6d0092,KR6d,X33n0626,CA0000851,X0626,法華經科拾懸談卷首,法華部類,
KR6d0093,KR6d,X33n0627,CA0000850,X0627,法華經科拾科,法華部類,
KR6d0094,KR6d,X33n0628,CA0005314,X0628,法華經科拾,法華部類,
KR6d0095,KR6d,X33n0629,CA0000893,X0629,法華經指掌疏科文,法華部類,
KR6d0096,KR6d,X33n0630,CA0000895,X0630,法華經指掌疏懸示,法華部類,
KR6d0097,KR6d,X33n0631,CA0000892,X0631,法華經指掌疏,法華部類,
KR6d0098,KR6d,X33n0632,CA0000894,X0632,法華經指掌疏事義,法華部類,
KR6d0099,KR6d,X33n0633,CA0000867,X0633,法華經為為章,法華部類,
KR6d0100,KR6d,T85n2748,CA0004767,T2748,法華義記卷第三,"法華部類,敦煌寫本部類",
KR6d0101,KR6d,T85n2749,CA0004768,T2749,法華經疏,"法華部類,敦煌寫本部類",
KR6d0102,KR6d,T85n2750,CA0004769,T2750,法華經疏,"法華部類,敦煌寫本部類",
KR6d0103,KR6d,T85n2751,CA0004770,T2751,法華經疏,"法華部類,敦煌寫本部類",
KR6d0104,KR6d,T85n2752,CA0004771,T2752,法華問答,"法華部類,敦煌寫本部類",
KR6d0105,KR6d,T09n0266,CA0000072,T0266,佛說阿惟越致遮經,法華部類,
KR6d0106,KR6d,T09n0267,CA0000361,T0267,不退轉法輪經,法華部類,
KR6d0107,KR6d,T09n0268,CA0001285,T0268,佛說廣博嚴淨不退轉輪經,法華部類,
KR6d0108,KR6d,T09n0269,CA0000904,T0269,佛說法華三昧經,法華部類,
KR6d0109,KR6d,T09n0270,CA0000576,T0270,大法鼓經,法華部類,
KR6d0110,KR6d,T09n0271,CA0002462,T0271,佛說菩薩行方便境界神通變化經,法華部類,
KR6d0111,KR6d,T09n0272,CA0000668,T0272,大薩遮尼乾子所說經,法華部類,
KR6d0112,KR6d,T09n0273,CA0001750,T0273,金剛三昧經,法華部類,
KR6d0113,KR6d,T34n1730,CA0001751,T1730,金剛三昧經論,法華部類,
KR6d0114,KR6d,X35n0651,CA0001753,X0651,金剛三昧經注解,法華部類,
KR6d0115,KR6d,X35n0652,CA0001752,X0652,金剛三昧經通宗記,法華部類,
KR6d0116,KR6d,T09n0274,CA0001517,T0274,佛說濟諸方等學經,法華部類,
KR6d0117,KR6d,T09n0275,CA0003974,T0275,大乘方廣總持經,法華部類,
